index,Giá Q3/22,Giá Q4/22,Giá Q1/23,Giá Q2/23,Giá Q3/23,Giá Q4/23,Giá Q1/24,Giá Q2/24,Giá Q3/24,Giá Q2/22
7948,25.0 26.8 27.7,23.3 25.5 30.6,24.2 26.2 28.6,25.5 28.1 31.8,27.7 29.0 31.4,26.9 29.7 32.2,27.9 34.7 45.5,33.3 36.2 39.9,32.4 40.5 47.7,
7956,24.1 28.4 30.4,24.5 28.2 32.2,24.6 29.1 32.4,26.2 29.6 31.5,29.6 30.8 34.4,31.5 35.7 42.4,36.3 39.0 43.7,39.1 45.2 48.3,43.5 48.9 53.4,
7957,24.1 28.4 30.4,24.5 28.2 32.2,24.6 29.1 32.4,26.2 29.6 31.5,29.6 30.8 34.4,31.5 35.7 42.4,36.3 39.0 43.7,39.1 45.2 48.3,43.5 48.9 53.4,
7958,,23.5 29.9 31.9,27.7 29.9 33.6,24.9 34.0 34.9,30.4 32.0 34.0,28.0 32.0 49.9,28.8 34.3 38.8,34.8 38.1 40.7,37.3 43.1 54.9,
7960,,28.1 30.8 32.1,27.5 30.0 31.6,27.5 30.0 31.6,29.5 31.8 32.5,29.5 31.8 32.5,41.4 41.8 51.0,43.0 46.1 50.7,42.0 48.6 54.1,
7961,24.1 28.4 30.4,24.5 28.2 32.2,24.6 29.1 32.4,26.2 29.6 31.5,29.6 30.8 34.4,31.5 35.7 42.4,36.3 39.0 43.7,39.1 45.2 48.3,43.5 48.9 53.4,
7962,24.1 28.4 30.4,24.5 28.2 32.2,24.6 29.1 32.4,26.2 29.6 31.5,29.6 30.8 34.4,31.5 35.7 42.4,36.3 39.0 43.7,39.1 45.2 48.3,43.5 48.9 53.4,
7963,24.1 28.4 30.4,24.5 28.2 32.2,24.6 29.1 32.4,26.2 29.6 31.5,29.6 30.8 34.4,31.5 35.7 42.4,36.3 39.0 43.7,39.1 45.2 48.3,43.5 48.9 53.4,
7965,21.4 25.5 31.2,21.4 25.1 29.5,25.5 28.3 31.2,24.3 29.7 33.7,25.3 29.7 36.4,28.8 34.7 37.4,34.9 38.9 46.1,39.4 43.5 48.4,40.1 43.7 49.8,
7966,24.1 28.4 30.4,24.5 28.2 32.2,24.6 29.1 32.4,26.2 29.6 31.5,29.6 30.8 34.4,31.5 35.7 42.4,36.3 39.0 43.7,39.1 45.2 48.3,43.5 48.9 53.4,
7972,24.1 28.4 30.4,24.5 28.2 32.2,24.6 29.1 32.4,26.2 29.6 31.5,29.6 30.8 34.4,31.5 35.7 42.4,36.3 39.0 43.7,39.1 45.2 48.3,43.5 48.9 53.4,
7973,16.1 18.5 26.8,19.5 22.3 24.2,19.5 22.3 24.2,22.2 24.4 27.6,18.9 24.1 30.6,20.0 24.6 31.8,24.1 31.0 33.7,25.8 32.8 39.2,34.1 39.5 41.8,
7974,,19.4 20.2 24.8,19.4 20.2 24.8,19.4 20.2 24.8,19.4 20.2 24.8,19.4 20.2 24.8,19.4 20.2 24.8,32.2 35.2 41.5,33.4 37.4 51.1,
7976,20.9 22.0 24.2,22.6 24.7 26.5,23.3 24.6 25.7,22.4 24.3 25.3,19.2 24.6 30.7,22.3 26.6 28.8,23.6 34.9 38.1,31.2 36.2 38.4,33.6 36.4 41.1,
7982,19.7 21.0 22.8,21.4 22.1 26.0,20.0 21.7 25.8,20.0 22.1 26.5,20.7 21.9 27.5,23.6 25.4 30.7,27.9 30.0 33.4,30.0 32.1 33.7,31.3 34.9 43.8,
7988,16.1 18.5 26.8,19.5 22.3 24.2,19.5 22.3 24.2,22.2 24.4 27.6,18.9 24.1 30.6,20.0 24.6 31.8,24.1 31.0 33.7,25.8 32.8 39.2,34.1 39.5 41.8,
7990,21.4 25.5 31.2,21.4 25.1 29.5,25.5 28.3 31.2,24.3 29.7 33.7,25.3 29.7 36.4,28.8 34.7 37.4,34.9 38.9 46.1,39.4 43.5 48.4,40.1 43.7 49.8,
7992,20.9 22.0 24.2,22.6 24.7 26.5,23.3 24.6 25.7,22.4 24.3 25.3,19.2 24.6 30.7,22.3 26.6 28.8,23.6 34.9 38.1,31.2 36.2 38.4,33.6 36.4 41.1,
7994,22.0 24.8 25.4,22.8 23.8 26.3,23.1 24.6 26.4,22.5 24.0 26.1,22.4 24.7 26.4,23.8 27.1 31.4,27.3 30.6 33.5,32.5 38.0 41.5,33.2 38.7 41.8,
7995,24.6 33.6 50.0,33.0 38.8 54.0,34.5 41.3 54.0,34.2 42.6 49.4,37.5 41.8 46.0,37.3 44.4 51.8,42.0 47.4 59.5,44.4 50.8 62.0,49.3 58.1 62.0,
7998,19.7 21.0 22.8,21.4 22.1 26.0,20.0 21.7 25.8,20.0 22.1 26.5,20.7 21.9 27.5,23.6 25.4 30.7,27.9 30.0 33.4,30.0 32.1 33.7,31.3 34.9 43.8,
7999,17.7 19.7 22.0,17.7 19.7 22.0,17.7 19.7 22.0,17.7 19.7 22.0,17.7 19.7 22.0,17.7 19.7 22.0,23.3 26.6 29.9,31.9 35.2 37.7,30.6 34.7 38.3,
8001,,,21.2 23.7 25.7,23.9 25.4 26.6,24.3 25.0 26.0,24.6 25.9 28.1,29.1 32.1 36.3,33.3 35.6 40.7,33.0 37.3 41.6,
8002,20.9 22.0 24.2,22.6 24.7 26.5,23.3 24.6 25.7,22.4 24.3 25.3,19.2 24.6 30.7,22.3 26.6 28.8,23.6 34.9 38.1,31.2 36.2 38.4,33.6 36.4 41.1,
8003,,23.5 29.9 31.9,27.7 29.9 33.6,24.9 34.0 34.9,30.4 32.0 34.0,28.0 32.0 49.9,28.8 34.3 38.8,34.8 38.1 40.7,37.3 43.1 54.9,
8004,20.9 22.0 24.2,22.6 24.7 26.5,23.3 24.6 25.7,22.4 24.3 25.3,19.2 24.6 30.7,22.3 26.6 28.8,23.6 34.9 38.1,31.2 36.2 38.4,33.6 36.4 41.1,
8005,21.4 25.5 31.2,21.4 25.1 29.5,25.5 28.3 31.2,24.3 29.7 33.7,25.3 29.7 36.4,28.8 34.7 37.4,34.9 38.9 46.1,39.4 43.5 48.4,40.1 43.7 49.8,
8010,,23.5 29.9 31.9,27.7 29.9 33.6,24.9 34.0 34.9,30.4 32.0 34.0,28.0 32.0 49.9,28.8 34.3 38.8,34.8 38.1 40.7,37.3 43.1 54.9,
8011,20.9 22.0 24.2,22.6 24.7 26.5,23.3 24.6 25.7,22.4 24.3 25.3,19.2 24.6 30.7,22.3 26.6 28.8,23.6 34.9 38.1,31.2 36.2 38.4,33.6 36.4 41.1,
8015,21.9 23.3 27.3,24.2 25.8 26.9,23.1 25.1 27.8,24.0 27.6 27.9,26.1 27.8 29.0,27.6 28.5 31.4,28.7 33.3 36.6,35.0 36.7 39.3,33.4 38.2 41.0,
8017,23.1 26.0 32.0,24.4 30.0 33.5,25.8 30.9 32.9,26.7 28.9 31.6,27.5 29.8 34.7,28.2 32.1 35.7,30.2 34.5 41.4,36.7 41.7 47.6,38.8 42.0 49.3,
8018,23.1 26.0 32.0,24.4 30.0 33.5,25.8 30.9 32.9,26.7 28.9 31.6,27.5 29.8 34.7,28.2 32.1 35.7,30.2 34.5 41.4,36.7 41.7 47.6,38.8 42.0 49.3,
8019,,23.5 29.9 31.9,27.7 29.9 33.6,24.9 34.0 34.9,30.4 32.0 34.0,28.0 32.0 49.9,28.8 34.3 38.8,34.8 38.1 40.7,37.3 43.1 54.9,
8022,17.2 21.5 24.5,19.9 21.5 26.6,18.0 22.9 23.8,18.0 22.9 23.8,18.0 22.9 23.8,21.4 24.8 28.5,28.2 29.8 35.2,31.4 34.7 39.1,32.6 37.2 43.6,
8023,17.2 21.5 24.5,19.9 21.5 26.6,18.0 22.9 23.8,18.0 22.9 23.8,18.0 22.9 23.8,21.4 24.8 28.5,28.2 29.8 35.2,31.4 34.7 39.1,32.6 37.2 43.6,
8024,23.1 26.0 32.0,24.4 30.0 33.5,25.8 30.9 32.9,26.7 28.9 31.6,27.5 29.8 34.7,28.2 32.1 35.7,30.2 34.5 41.4,36.7 41.7 47.6,38.8 42.0 49.3,
8062,115.0 152.0 215.0,116.0 140.0 199.0,116.0 143.0 202.0,110.0 127.0 169.0,110.0 133.0 174.0,100.0 132.0 190.0,115.0 159.0 217.0,111.0 160.0 227.0,142.0 185.0 253.0,
8071,115.0 152.0 215.0,116.0 140.0 199.0,116.0 143.0 202.0,110.0 127.0 169.0,110.0 133.0 174.0,100.0 132.0 190.0,115.0 159.0 217.0,111.0 160.0 227.0,142.0 185.0 253.0,
8337,115.0 152.0 215.0,116.0 140.0 199.0,116.0 143.0 202.0,110.0 127.0 169.0,110.0 133.0 174.0,100.0 132.0 190.0,115.0 159.0 217.0,111.0 160.0 227.0,142.0 185.0 253.0,
8429,115.0 152.0 215.0,116.0 140.0 199.0,116.0 143.0 202.0,110.0 127.0 169.0,110.0 133.0 174.0,100.0 132.0 190.0,115.0 159.0 217.0,111.0 160.0 227.0,142.0 185.0 253.0,
8523,115.0 152.0 215.0,116.0 140.0 199.0,116.0 143.0 202.0,110.0 127.0 169.0,110.0 133.0 174.0,100.0 132.0 190.0,115.0 159.0 217.0,111.0 160.0 227.0,142.0 185.0 253.0,
8633,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8640,179.7 206.6 262.2,194.8 256.1 298.7,213.4 220.8 282.9,180.5 246.1 269.5,185.3 246.8 279.2,201.2 264.5 292.2,158.7 258.0 309.7,233.7 278.8 313.3,241.3 327.6 343.6,
8641,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8652,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8655,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8666,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8670,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8676,127.1 157.9 198.6,122.3 158.6 180.0,133.0 158.3 187.5,128.1 151.0 188.8,126.1 147.5 195.5,122.3 151.3 236.2,139.4 198.9 252.2,139.2 193.9 262.2,173.0 200.0 279.9,
8679,128.5 164.7 212.2,115.6 151.4 203.7,106.3 129.3 209.5,115.6 141.4 236.4,102.9 136.4 206.5,109.3 139.6 226.4,115.6 148.2 226.8,130.2 190.6 265.6,136.3 194.8 283.7,
8686,140.0 188.0 305.0,151.0 193.0 285.0,135.0 174.0 259.0,133.0 176.0 256.0,133.0 178.0 280.0,141.0 197.0 299.0,138.0 204.0 310.0,191.0 311.0 465.0,169.0 253.0 422.0,
8687,131.0 151.0 199.0,126.0 161.0 216.0,134.0 155.0 192.0,137.0 158.0 199.0,138.0 161.0 208.0,144.0 185.0 268.0,149.0 198.0 270.0,158.0 209.0 290.0,185.0 261.0 412.0,
8689,127.1 157.9 198.6,122.3 158.6 180.0,133.0 158.3 187.5,128.1 151.0 188.8,126.1 147.5 195.5,122.3 151.3 236.2,139.4 198.9 252.2,139.2 193.9 262.2,173.0 200.0 279.9,
8692,140.0 188.0 305.0,151.0 193.0 285.0,135.0 174.0 259.0,133.0 176.0 256.0,133.0 178.0 280.0,141.0 197.0 299.0,138.0 204.0 310.0,191.0 311.0 465.0,169.0 253.0 422.0,
8696,112.0 150.0 250.0,100.0 136.0 221.0,84.0 113.0 182.0,84.0 112.0 181.0,91.0 117.0 173.0,102.0 150.0 217.0,129.0 183.0 271.0,144.0 202.0 295.0,119.0 194.0 302.0,
8698,170.0 209.0 298.0,168.0 213.0 334.0,158.0 201.0 275.0,155.0 200.0 320.0,164.0 198.0 294.0,132.0 193.0 275.0,129.0 186.0 282.0,131.0 201.0 279.0,153.0 236.0 331.0,
8699,131.0 151.0 199.0,126.0 161.0 216.0,134.0 155.0 192.0,137.0 158.0 199.0,138.0 161.0 208.0,144.0 185.0 268.0,149.0 198.0 270.0,158.0 209.0 290.0,185.0 261.0 412.0,
8702,127.1 157.9 198.6,122.3 158.6 180.0,133.0 158.3 187.5,128.1 151.0 188.8,126.1 147.5 195.5,122.3 151.3 236.2,139.4 198.9 252.2,139.2 193.9 262.2,173.0 200.0 279.9,
8706,140.0 188.0 305.0,151.0 193.0 285.0,135.0 174.0 259.0,133.0 176.0 256.0,133.0 178.0 280.0,141.0 197.0 299.0,138.0 204.0 310.0,191.0 311.0 465.0,169.0 253.0 422.0,
8708,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8711,154.3 172.2 240.4,165.7 172.2 188.1,156.4 164.8 193.4,149.2 174.6 232.9,160.0 185.5 234.2,164.8 193.2 248.1,173.5 216.3 268.5,204.8 237.3 343.1,241.1 279.2 349.2,
8712,127.1 157.9 198.6,122.3 158.6 180.0,133.0 158.3 187.5,128.1 151.0 188.8,126.1 147.5 195.5,122.3 151.3 236.2,139.4 198.9 252.2,139.2 193.9 262.2,173.0 200.0 279.9,
8722,127.1 157.9 198.6,122.3 158.6 180.0,133.0 158.3 187.5,128.1 151.0 188.8,126.1 147.5 195.5,122.3 151.3 236.2,139.4 198.9 252.2,139.2 193.9 262.2,173.0 200.0 279.9,
8727,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8735,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8736,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8737,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8739,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8740,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8742,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8743,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8747,160.5 214.8 305.4,166.7 223.6 266.5,158.4 193.4 250.7,143.7 177.9 310.1,117.8 191.4 300.0,152.6 202.6 317.1,166.0 203.6 317.1,152.7 224.4 273.3,155.7 240.0 300.0,
8752,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8755,160.5 214.8 305.4,166.7 223.6 266.5,158.4 193.4 250.7,143.7 177.9 310.1,117.8 191.4 300.0,152.6 202.6 317.1,166.0 203.6 317.1,152.7 224.4 273.3,155.7 240.0 300.0,
8759,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8763,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8766,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8773,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8774,127.1 157.9 198.6,122.3 158.6 180.0,133.0 158.3 187.5,128.1 151.0 188.8,126.1 147.5 195.5,122.3 151.3 236.2,139.4 198.9 252.2,139.2 193.9 262.2,173.0 200.0 279.9,
8779,170.0 209.0 298.0,168.0 213.0 334.0,158.0 201.0 275.0,155.0 200.0 320.0,164.0 198.0 294.0,132.0 193.0 275.0,129.0 186.0 282.0,131.0 201.0 279.0,153.0 236.0 331.0,
8785,113.3 158.1 182.8,147.7 173.1 241.4,,143.8 156.2 166.6,134.1 141.4 195.1,127.3 150.2 198.9,139.4 164.5 194.5,183.3 214.2 232.6,200.0 230.0 250.9,
8787,140.0 188.0 305.0,151.0 193.0 285.0,135.0 174.0 259.0,133.0 176.0 256.0,133.0 178.0 280.0,141.0 197.0 299.0,138.0 204.0 310.0,191.0 311.0 465.0,169.0 253.0 422.0,
8790,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8791,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8792,128.5 164.7 212.2,115.6 151.4 203.7,106.3 129.3 209.5,115.6 141.4 236.4,102.9 136.4 206.5,109.3 139.6 226.4,115.6 148.2 226.8,130.2 190.6 265.6,136.3 194.8 283.7,
8793,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8798,128.5 164.7 212.2,115.6 151.4 203.7,106.3 129.3 209.5,115.6 141.4 236.4,102.9 136.4 206.5,109.3 139.6 226.4,115.6 148.2 226.8,130.2 190.6 265.6,136.3 194.8 283.7,
8801,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8804,160.5 214.8 305.4,166.7 223.6 266.5,158.4 193.4 250.7,143.7 177.9 310.1,117.8 191.4 300.0,152.6 202.6 317.1,166.0 203.6 317.1,152.7 224.4 273.3,155.7 240.0 300.0,
8805,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8806,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8809,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8813,170.0 209.0 298.0,168.0 213.0 334.0,158.0 201.0 275.0,155.0 200.0 320.0,164.0 198.0 294.0,132.0 193.0 275.0,129.0 186.0 282.0,131.0 201.0 279.0,153.0 236.0 331.0,
8814,113.3 158.1 182.8,147.7 173.1 241.4,,143.8 156.2 166.6,134.1 141.4 195.1,127.3 150.2 198.9,139.4 164.5 194.5,183.3 214.2 232.6,200.0 230.0 250.9,
8815,,28.1 30.8 32.1,27.5 30.0 31.6,27.5 30.0 31.6,29.5 31.8 32.5,29.5 31.8 32.5,41.4 41.8 51.0,43.0 46.1 50.7,42.0 48.6 54.1,
8816,154.3 172.2 240.4,165.7 172.2 188.1,156.4 164.8 193.4,149.2 174.6 232.9,160.0 185.5 234.2,164.8 193.2 248.1,173.5 216.3 268.5,204.8 237.3 343.1,241.1 279.2 349.2,
8818,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8820,113.3 158.1 182.8,147.7 173.1 241.4,,143.8 156.2 166.6,134.1 141.4 195.1,127.3 150.2 198.9,139.4 164.5 194.5,183.3 214.2 232.6,200.0 230.0 250.9,
8828,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8831,140.0 188.0 305.0,151.0 193.0 285.0,135.0 174.0 259.0,133.0 176.0 256.0,133.0 178.0 280.0,141.0 197.0 299.0,138.0 204.0 310.0,191.0 311.0 465.0,169.0 253.0 422.0,
8832,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8834,160.5 214.8 305.4,166.7 223.6 266.5,158.4 193.4 250.7,143.7 177.9 310.1,117.8 191.4 300.0,152.6 202.6 317.1,166.0 203.6 317.1,152.7 224.4 273.3,155.7 240.0 300.0,
8841,135.8 175.5 207.7,132.5 173.2 209.5,132.5 173.2 209.5,138.0 175.9 218.7,133.6 156.3 205.3,129.4 168.0 224.6,134.5 178.7 264.4,180.0 213.7 309.3,196.4 244.8 298.0,
8842,140.0 188.0 305.0,151.0 193.0 285.0,135.0 174.0 259.0,133.0 176.0 256.0,133.0 178.0 280.0,141.0 197.0 299.0,138.0 204.0 310.0,191.0 311.0 465.0,169.0 253.0 422.0,
8849,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8850,113.3 158.1 182.8,147.7 173.1 241.4,,143.8 156.2 166.6,134.1 141.4 195.1,127.3 150.2 198.9,139.4 164.5 194.5,183.3 214.2 232.6,200.0 230.0 250.9,
8851,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8853,131.0 151.0 199.0,126.0 161.0 216.0,134.0 155.0 192.0,137.0 158.0 199.0,138.0 161.0 208.0,144.0 185.0 268.0,149.0 198.0 270.0,158.0 209.0 290.0,185.0 261.0 412.0,
8855,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8856,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8862,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8864,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8866,19.4 27.1 33.3,18.9 30.7 38.2,27.4 29.8 32.3,26.0 29.9 32.6,30.2 34.6 36.5,27.2 34.2 38.4,29.7 36.8 40.0,39.6 41.8 49.1,39.3 48.5 51.8,
8869,120.0 154.0 219.0,114.0 144.0 215.0,110.0 141.0 210.0,108.0 138.0 214.0,112.0 144.0 222.0,103.0 155.0 250.0,140.0 208.0 290.0,151.0 210.0 299.0,181.0 231.0 306.0,
8881,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8882,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8886,131.0 151.0 199.0,126.0 161.0 216.0,134.0 155.0 192.0,137.0 158.0 199.0,138.0 161.0 208.0,144.0 185.0 268.0,149.0 198.0 270.0,158.0 209.0 290.0,185.0 261.0 412.0,
8887,127.1 157.9 198.6,122.3 158.6 180.0,133.0 158.3 187.5,128.1 151.0 188.8,126.1 147.5 195.5,122.3 151.3 236.2,139.4 198.9 252.2,139.2 193.9 262.2,173.0 200.0 279.9,
8888,129.0 153.0 168.4,116.1 135.0 163.5,116.1 135.0 163.5,116.1 135.0 163.5,96.9 119.8 202.6,121.5 161.3 225.7,135.3 163.1 247.8,152.7 182.5 250.0,161.3 200.0 288.8,
8892,170.0 209.0 298.0,168.0 213.0 334.0,158.0 201.0 275.0,155.0 200.0 320.0,164.0 198.0 294.0,132.0 193.0 275.0,129.0 186.0 282.0,131.0 201.0 279.0,153.0 236.0 331.0,
8898,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,82.0 158.0 243.0,142.0 184.0 239.0,105.0 193.0 287.0,114.0 157.0 250.0,
8904,153.3 199.5 246.2,124.8 181.1 250.0,122.2 152.0 215.5,116.5 145.0 284.3,129.0 191.7 292.5,125.6 202.2 335.9,157.7 208.1 285.5,184.5 250.5 360.0,166.2 253.2 372.4,
8907,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,88.0 98.0 116.0,82.0 158.0 243.0,142.0 184.0 239.0,105.0 193.0 287.0,114.0 157.0 250.0,
8908,166.0 189.0 223.0,120.0 149.0 209.0,137.0 168.0 226.0,148.0 177.0 220.0,161.0 185.0 229.0,138.0 166.0 206.0,136.0 191.0 234.0,156.0 204.0 255.0,191.0 242.0 319.0,
8939,160.0 226.0 331.0,170.0 233.0 333.0,142.0 218.0 295.0,139.0 191.0 259.0,183.0 225.0 321.0,159.0 219.0 295.0,173.0 243.0 300.0,137.0 263.0 325.0,149.0 258.0 334.0,
